spacing_D,wd_deg,ws_m_per_s,TI_per,VS,yaw_deg,power_demand_per,SAWS,SATI
6,8.0,8,0.1,0.1,"[0.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.77895375 7.14181145
 7.31865906 7.85925595 8.01715902 7.59976722 7.53507679 7.92673661]","[0.10053793 0.10100585 0.10132733 0.10036974 0.13954094 0.151389
 0.14784568 0.13419671 0.11919181 0.12423909 0.12229564 0.11766828]"
6,8.0,8,0.1,0.1,"[10.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.55503149 6.93691595 7.09943384 7.66075935]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13940931 0.13939812
 0.13238229 0.13030527 0.13802819 0.14597439 0.13777273 0.1311211 ]"
6,8.0,8,0.1,0.1,"[10.0, -20.0, 0.0]","[0.7, 0.7, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.55503149 6.93691595 7.09943384 7.66075935]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13940931 0.13939812
 0.13238229 0.13030527 0.13802819 0.14597439 0.13777273 0.1311211 ]"
6,8.0,8,0.1,0.1,"[10.0, -20.0, 0.0]","[0.8, 0.8, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.55503149 6.93691595 7.09943384 7.66075935]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13940931 0.13939812
 0.13238229 0.13030527 0.13802819 0.14597439 0.13777273 0.1311211 ]"
6,8.0,8,0.1,0.1,"[10.0, -20.0, 0.0]","[0.9, 0.9, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.55503149 6.93691595 7.09943384 7.66075935]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13940931 0.13939812
 0.13238229 0.13030527 0.13802819 0.14597439 0.13777273 0.1311211 ]"
6,8.0,8,0.1,0.1,"[10.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.55503149 6.93691595 7.09943384 7.66075935]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13940931 0.13939812
 0.13238229 0.13030527 0.13802819 0.14597439 0.13777273 0.1311211 ]"
6,8.0,8,0.1,0.1,"[10.0, -10.0, 0.0]","[0.6, 0.6, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.65984145 7.05438635 7.2074262  7.75010717]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13302475 0.13627171
 0.13039091 0.12741923 0.13552381 0.14326884 0.13611826 0.12964847]"
6,8.0,8,0.1,0.1,"[10.0, -10.0, 0.0]","[0.7, 0.7, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.65984145 7.05438635 7.2074262  7.75010717]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13302475 0.13627171
 0.13039091 0.12741923 0.13552381 0.14326884 0.13611826 0.12964847]"
6,8.0,8,0.1,0.1,"[10.0, -10.0, 0.0]","[0.8, 0.8, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.65984145 7.05438635 7.2074262  7.75010717]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13302475 0.13627171
 0.13039091 0.12741923 0.13552381 0.14326884 0.13611826 0.12964847]"
6,8.0,8,0.1,0.1,"[10.0, -10.0, 0.0]","[0.9, 0.9, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.65984145 7.05438635 7.2074262  7.75010717]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13302475 0.13627171
 0.13039091 0.12741923 0.13552381 0.14326884 0.13611826 0.12964847]"
6,8.0,8,0.1,0.1,"[10.0, -10.0, 0.0]","[1.0, 1.0, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.65984145 7.05438635 7.2074262  7.75010717]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13302475 0.13627171
 0.13039091 0.12741923 0.13552381 0.14326884 0.13611826 0.12964847]"
6,8.0,8,0.1,0.1,"[10.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.80135439 7.24835242 7.33992045 7.83399544]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13002037 0.13623319
 0.13205732 0.12699991 0.13268258 0.13960064 0.13420466 0.12836613]"
6,8.0,8,0.1,0.1,"[10.0, 0.0, 0.0]","[0.7, 0.7, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.80135439 7.24835242 7.33992045 7.83399544]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13002037 0.13623319
 0.13205732 0.12699991 0.13268258 0.13960064 0.13420466 0.12836613]"
6,8.0,8,0.1,0.1,"[10.0, 0.0, 0.0]","[0.8, 0.8, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.80135439 7.24835242 7.33992045 7.83399544]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13002037 0.13623319
 0.13205732 0.12699991 0.13268258 0.13960064 0.13420466 0.12836613]"
6,8.0,8,0.1,0.1,"[10.0, 0.0, 0.0]","[0.9, 0.9, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.80135439 7.24835242 7.33992045 7.83399544]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13002037 0.13623319
 0.13205732 0.12699991 0.13268258 0.13960064 0.13420466 0.12836613]"
6,8.0,8,0.1,0.1,"[10.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.80135439 7.24835242 7.33992045 7.83399544]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13002037 0.13623319
 0.13205732 0.12699991 0.13268258 0.13960064 0.13420466 0.12836613]"
6,8.0,8,0.1,0.1,"[10.0, 10.0, 0.0]","[0.6, 0.6, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.93458296 7.45599744 7.45961617 7.89526804]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13175286 0.14019273
 0.13781623 0.12942619 0.13024808 0.13617256 0.13269382 0.12752931]"
6,8.0,8,0.1,0.1,"[10.0, 10.0, 0.0]","[0.7, 0.7, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.93458296 7.45599744 7.45961617 7.89526804]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13175286 0.14019273
 0.13781623 0.12942619 0.13024808 0.13617256 0.13269382 0.12752931]"
6,8.0,8,0.1,0.1,"[10.0, 10.0, 0.0]","[0.8, 0.8, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.93458296 7.45599744 7.45961617 7.89526804]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13175286 0.14019273
 0.13781623 0.12942619 0.13024808 0.13617256 0.13269382 0.12752931]"
6,8.0,8,0.1,0.1,"[10.0, 10.0, 0.0]","[0.9, 0.9, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.93458296 7.45599744 7.45961617 7.89526804]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13175286 0.14019273
 0.13781623 0.12942619 0.13024808 0.13617256 0.13269382 0.12752931]"
6,8.0,8,0.1,0.1,"[10.0, 10.0, 0.0]","[1.0, 1.0, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 7.93458296 7.45599744 7.45961617 7.89526804]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13175286 0.14019273
 0.13781623 0.12942619 0.13024808 0.13617256 0.13269382 0.12752931]"
6,8.0,8,0.1,0.1,"[10.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 8.03376923 7.62735284 7.54947868 7.93310636]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13712496 0.14679967
 0.1460342  0.13389571 0.11479265 0.11984316 0.11831234 0.11360372]"
6,8.0,8,0.1,0.1,"[10.0, 20.0, 0.0]","[0.7, 0.7, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 8.03376923 7.62735284 7.54947868 7.93310636]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13712496 0.14679967
 0.1460342  0.13389571 0.11479265 0.11984316 0.11831234 0.11360372]"
6,8.0,8,0.1,0.1,"[10.0, 20.0, 0.0]","[0.8, 0.8, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 8.03376923 7.62735284 7.54947868 7.93310636]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13712496 0.14679967
 0.1460342  0.13389571 0.11479265 0.11984316 0.11831234 0.11360372]"
6,8.0,8,0.1,0.1,"[10.0, 20.0, 0.0]","[0.9, 0.9, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 8.03376923 7.62735284 7.54947868 7.93310636]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13712496 0.14679967
 0.1460342  0.13389571 0.11479265 0.11984316 0.11831234 0.11360372]"
6,8.0,8,0.1,0.1,"[10.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 7.95213913 7.44013692
 7.47451044 7.92192706 8.03376923 7.62735284 7.54947868 7.93310636]","[0.10154971 0.10374283 0.10665649 0.1026532  0.13712496 0.14679967
 0.1460342  0.13389571 0.11479265 0.11984316 0.11831234 0.11360372]"
6,8.0,8,0.1,0.1,"[20.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.534099   6.85167753 7.08391336 7.68680064]","[0.10681204 0.10935979 0.11489387 0.10751197 0.12319732 0.12040298
 0.11637866 0.11609316 0.13836688 0.14778219 0.13827769 0.130685  ]"
6,8.0,8,0.1,0.1,"[20.0, -20.0, 0.0]","[0.7, 0.7, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.534099   6.85167753 7.08391336 7.68680064]","[0.10681204 0.10935979 0.11489387 0.10751197 0.12319732 0.12040298
 0.11637866 0.11609316 0.13836688 0.14778219 0.13827769 0.130685  ]"
6,8.0,8,0.1,0.1,"[20.0, -20.0, 0.0]","[0.8, 0.8, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.534099   6.85167753 7.08391336 7.68680064]","[0.10681204 0.10935979 0.11489387 0.10751197 0.12319732 0.12040298
 0.11637866 0.11609316 0.13836688 0.14778219 0.13827769 0.130685  ]"
6,8.0,8,0.1,0.1,"[20.0, -20.0, 0.0]","[0.9, 0.9, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.534099   6.85167753 7.08391336 7.68680064]","[0.10681204 0.10935979 0.11489387 0.10751197 0.12319732 0.12040298
 0.11637866 0.11609316 0.13836688 0.14778219 0.13827769 0.130685  ]"
6,8.0,8,0.1,0.1,"[20.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.534099   6.85167753 7.08391336 7.68680064]","[0.10681204 0.10935979 0.11489387 0.10751197 0.12319732 0.12040298
 0.11637866 0.11609316 0.13836688 0.14778219 0.13827769 0.130685  ]"
6,8.0,8,0.1,0.1,"[20.0, -10.0, 0.0]","[0.6, 0.6, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.67021785 7.02231174 7.21966995 7.78477639]","[0.10681204 0.10935979 0.11489387 0.10751197 0.11690105 0.11800281
 0.11485415 0.11324353 0.13528906 0.14396739 0.13608993 0.12909728]"
6,8.0,8,0.1,0.1,"[20.0, -10.0, 0.0]","[0.7, 0.7, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.67021785 7.02231174 7.21966995 7.78477639]","[0.10681204 0.10935979 0.11489387 0.10751197 0.11690105 0.11800281
 0.11485415 0.11324353 0.13528906 0.14396739 0.13608993 0.12909728]"
6,8.0,8,0.1,0.1,"[20.0, -10.0, 0.0]","[0.8, 0.8, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.67021785 7.02231174 7.21966995 7.78477639]","[0.10681204 0.10935979 0.11489387 0.10751197 0.11690105 0.11800281
 0.11485415 0.11324353 0.13528906 0.14396739 0.13608993 0.12909728]"
6,8.0,8,0.1,0.1,"[20.0, -10.0, 0.0]","[0.9, 0.9, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.67021785 7.02231174 7.21966995 7.78477639]","[0.10681204 0.10935979 0.11489387 0.10751197 0.11690105 0.11800281
 0.11485415 0.11324353 0.13528906 0.14396739 0.13608993 0.12909728]"
6,8.0,8,0.1,0.1,"[20.0, -10.0, 0.0]","[1.0, 1.0, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.67021785 7.02231174 7.21966995 7.78477639]","[0.10681204 0.10935979 0.11489387 0.10751197 0.11690105 0.11800281
 0.11485415 0.11324353 0.13528906 0.14396739 0.13608993 0.12909728]"
6,8.0,8,0.1,0.1,"[20.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.83352193 7.26441091 7.36889205 7.86632677]","[0.10681204 0.10935979 0.11489387 0.10751197 0.11430922 0.11888558
 0.1173299  0.11316716 0.13209363 0.13939393 0.13387787 0.12788352]"
6,8.0,8,0.1,0.1,"[20.0, 0.0, 0.0]","[0.7, 0.7, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.83352193 7.26441091 7.36889205 7.86632677]","[0.10681204 0.10935979 0.11489387 0.10751197 0.11430922 0.11888558
 0.1173299  0.11316716 0.13209363 0.13939393 0.13387787 0.12788352]"
6,8.0,8,0.1,0.1,"[20.0, 0.0, 0.0]","[0.8, 0.8, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.83352193 7.26441091 7.36889205 7.86632677]","[0.10681204 0.10935979 0.11489387 0.10751197 0.11430922 0.11888558
 0.1173299  0.11316716 0.13209363 0.13939393 0.13387787 0.12788352]"
6,8.0,8,0.1,0.1,"[20.0, 0.0, 0.0]","[0.9, 0.9, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.83352193 7.26441091 7.36889205 7.86632677]","[0.10681204 0.10935979 0.11489387 0.10751197 0.11430922 0.11888558
 0.1173299  0.11316716 0.13209363 0.13939393 0.13387787 0.12788352]"
6,8.0,8,0.1,0.1,"[20.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.83352193 7.26441091 7.36889205 7.86632677]","[0.10681204 0.10935979 0.11489387 0.10751197 0.11430922 0.11888558
 0.1173299  0.11316716 0.13209363 0.13939393 0.13387787 0.12788352]"
6,8.0,8,0.1,0.1,"[20.0, 10.0, 0.0]","[0.6, 0.6, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.97199435 7.49709461 7.49187686 7.91929502]","[0.10681204 0.10935979 0.11489387 0.10751197 0.11678172 0.12382885
 0.12412859 0.11622676 0.12961323 0.13557171 0.13233414 0.12720472]"
6,8.0,8,0.1,0.1,"[20.0, 10.0, 0.0]","[0.7, 0.7, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.97199435 7.49709461 7.49187686 7.91929502]","[0.10681204 0.10935979 0.11489387 0.10751197 0.11678172 0.12382885
 0.12412859 0.11622676 0.12961323 0.13557171 0.13233414 0.12720472]"
6,8.0,8,0.1,0.1,"[20.0, 10.0, 0.0]","[0.8, 0.8, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.97199435 7.49709461 7.49187686 7.91929502]","[0.10681204 0.10935979 0.11489387 0.10751197 0.11678172 0.12382885
 0.12412859 0.11622676 0.12961323 0.13557171 0.13233414 0.12720472]"
6,8.0,8,0.1,0.1,"[20.0, 10.0, 0.0]","[0.9, 0.9, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.97199435 7.49709461 7.49187686 7.91929502]","[0.10681204 0.10935979 0.11489387 0.10751197 0.11678172 0.12382885
 0.12412859 0.11622676 0.12961323 0.13557171 0.13233414 0.12720472]"
6,8.0,8,0.1,0.1,"[20.0, 10.0, 0.0]","[1.0, 1.0, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 7.97199435 7.49709461 7.49187686 7.91929502]","[0.10681204 0.10935979 0.11489387 0.10751197 0.11678172 0.12382885
 0.12412859 0.11622676 0.12961323 0.13557171 0.13233414 0.12720472]"
6,8.0,8,0.1,0.1,"[20.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 8.06627723 7.6730725  7.57775805 7.94876915]","[0.10681204 0.10935979 0.11489387 0.10751197 0.1230227  0.13129635
 0.13337166 0.12146266 0.11433217 0.11932778 0.11812914 0.11346603]"
6,8.0,8,0.1,0.1,"[20.0, 20.0, 0.0]","[0.7, 0.7, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 8.06627723 7.6730725  7.57775805 7.94876915]","[0.10681204 0.10935979 0.11489387 0.10751197 0.1230227  0.13129635
 0.13337166 0.12146266 0.11433217 0.11932778 0.11812914 0.11346603]"
6,8.0,8,0.1,0.1,"[20.0, 20.0, 0.0]","[0.8, 0.8, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 8.06627723 7.6730725  7.57775805 7.94876915]","[0.10681204 0.10935979 0.11489387 0.10751197 0.1230227  0.13129635
 0.13337166 0.12146266 0.11433217 0.11932778 0.11812914 0.11346603]"
6,8.0,8,0.1,0.1,"[20.0, 20.0, 0.0]","[0.9, 0.9, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 8.06627723 7.6730725  7.57775805 7.94876915]","[0.10681204 0.10935979 0.11489387 0.10751197 0.1230227  0.13129635
 0.13337166 0.12146266 0.11433217 0.11932778 0.11812914 0.11346603]"
6,8.0,8,0.1,0.1,"[20.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.06764523 7.66536588
 7.58081883 7.95393691 8.06627723 7.6730725  7.57775805 7.94876915]","[0.10681204 0.10935979 0.11489387 0.10751197 0.1230227  0.13129635
 0.13337166 0.12146266 0.11433217 0.11932778 0.11812914 0.11346603]"
6,8.0,8,0.1,0.1,"[30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.54115677 6.84284605 7.09392469 7.70490505]","[0.11317814 0.11526931 0.12291848 0.11280072 0.11786157 0.11389702
 0.1114863  0.11203461 0.1381682  0.14795887 0.13820474 0.13038972]"
6,8.0,8,0.1,0.1,"[30.0, -20.0, 0.0]","[0.7, 0.7, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.54115677 6.84284605 7.09392469 7.70490505]","[0.11317814 0.11526931 0.12291848 0.11280072 0.11786157 0.11389702
 0.1114863  0.11203461 0.1381682  0.14795887 0.13820474 0.13038972]"
6,8.0,8,0.1,0.1,"[30.0, -20.0, 0.0]","[0.8, 0.8, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.54115677 6.84284605 7.09392469 7.70490505]","[0.11317814 0.11526931 0.12291848 0.11280072 0.11786157 0.11389702
 0.1114863  0.11203461 0.1381682  0.14795887 0.13820474 0.13038972]"
6,8.0,8,0.1,0.1,"[30.0, -20.0, 0.0]","[0.9, 0.9, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.54115677 6.84284605 7.09392469 7.70490505]","[0.11317814 0.11526931 0.12291848 0.11280072 0.11786157 0.11389702
 0.1114863  0.11203461 0.1381682  0.14795887 0.13820474 0.13038972]"
6,8.0,8,0.1,0.1,"[30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.54115677 6.84284605 7.09392469 7.70490505]","[0.11317814 0.11526931 0.12291848 0.11280072 0.11786157 0.11389702
 0.1114863  0.11203461 0.1381682  0.14795887 0.13820474 0.13038972]"
6,8.0,8,0.1,0.1,"[30.0, -10.0, 0.0]","[0.6, 0.6, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.68826374 7.03579447 7.23768342 7.80219583]","[0.11317814 0.11526931 0.12291848 0.11280072 0.11190913 0.11213052
 0.11039622 0.10936551 0.13491177 0.14372342 0.13588024 0.12883354]"
6,8.0,8,0.1,0.1,"[30.0, -10.0, 0.0]","[0.7, 0.7, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.68826374 7.03579447 7.23768342 7.80219583]","[0.11317814 0.11526931 0.12291848 0.11280072 0.11190913 0.11213052
 0.11039622 0.10936551 0.13491177 0.14372342 0.13588024 0.12883354]"
6,8.0,8,0.1,0.1,"[30.0, -10.0, 0.0]","[0.8, 0.8, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.68826374 7.03579447 7.23768342 7.80219583]","[0.11317814 0.11526931 0.12291848 0.11280072 0.11190913 0.11213052
 0.11039622 0.10936551 0.13491177 0.14372342 0.13588024 0.12883354]"
6,8.0,8,0.1,0.1,"[30.0, -10.0, 0.0]","[0.9, 0.9, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.68826374 7.03579447 7.23768342 7.80219583]","[0.11317814 0.11526931 0.12291848 0.11280072 0.11190913 0.11213052
 0.11039622 0.10936551 0.13491177 0.14372342 0.13588024 0.12883354]"
6,8.0,8,0.1,0.1,"[30.0, -10.0, 0.0]","[1.0, 1.0, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.68826374 7.03579447 7.23768342 7.80219583]","[0.11317814 0.11526931 0.12291848 0.11280072 0.11190913 0.11213052
 0.11039622 0.10936551 0.13491177 0.14372342 0.13588024 0.12883354]"
6,8.0,8,0.1,0.1,"[30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.8547368  7.29003138 7.38793139 7.87929881]","[0.11317814 0.11526931 0.12291848 0.11280072 0.10976372 0.11365362
 0.11338393 0.10958067 0.13169831 0.13898134 0.1336752  0.12771051]"
6,8.0,8,0.1,0.1,"[30.0, 0.0, 0.0]","[0.7, 0.7, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.8547368  7.29003138 7.38793139 7.87929881]","[0.11317814 0.11526931 0.12291848 0.11280072 0.10976372 0.11365362
 0.11338393 0.10958067 0.13169831 0.13898134 0.1336752  0.12771051]"
6,8.0,8,0.1,0.1,"[30.0, 0.0, 0.0]","[0.8, 0.8, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.8547368  7.29003138 7.38793139 7.87929881]","[0.11317814 0.11526931 0.12291848 0.11280072 0.10976372 0.11365362
 0.11338393 0.10958067 0.13169831 0.13898134 0.1336752  0.12771051]"
6,8.0,8,0.1,0.1,"[30.0, 0.0, 0.0]","[0.9, 0.9, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.8547368  7.29003138 7.38793139 7.87929881]","[0.11317814 0.11526931 0.12291848 0.11280072 0.10976372 0.11365362
 0.11338393 0.10958067 0.13169831 0.13898134 0.1336752  0.12771051]"
6,8.0,8,0.1,0.1,"[30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.8547368  7.29003138 7.38793139 7.87929881]","[0.11317814 0.11526931 0.12291848 0.11280072 0.10976372 0.11365362
 0.11338393 0.10958067 0.13169831 0.13898134 0.1336752  0.12771051]"
6,8.0,8,0.1,0.1,"[30.0, 10.0, 0.0]","[0.6, 0.6, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.98960562 7.52281228 7.50731003 7.92732874]","[0.11317814 0.11526931 0.12291848 0.11280072 0.11271007 0.11911317
 0.12067681 0.11300657 0.11961405 0.12536107 0.1227304  0.11767267]"
6,8.0,8,0.1,0.1,"[30.0, 10.0, 0.0]","[0.7, 0.7, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.98960562 7.52281228 7.50731003 7.92732874]","[0.11317814 0.11526931 0.12291848 0.11280072 0.11271007 0.11911317
 0.12067681 0.11300657 0.11961405 0.12536107 0.1227304  0.11767267]"
6,8.0,8,0.1,0.1,"[30.0, 10.0, 0.0]","[0.8, 0.8, 1.0]","[8.20979296 7.97815997 7.72468696 7.97815997 8.13587396 7.80981642
 7.64687596 7.96876176 7.98960562 7.52281228 7.50731003 7.92732874]","[0.11317814 0.11526931 0.12291848 0.11280072 0.11271007 0.11911317
 0.12067681 0.11300657 0.11961405 0.12536107 0.1227304  0.11767267]"
